level_key,features_set,classifier,K,feature,importance
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_syntactic_error,0.0694545554220951
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_semantic_error,0.013287603447146351
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_user_stopped,0.015237053715133383
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_executed,0.0675470617396135
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_var_affect_impl,0.004295960701701895
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_string_impl,0.0034777042710744375
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_simple_impl,0.043602685108431724
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_walk_ctr_fun_used,0.06912727105896373
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_left_ctr_fun_used,0.060853914245871915
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,GA_max_progression,0.06626336148591615
Level1,mean_rate_features_nohelp_nosub,Random Forest,1,EX_rate_speed_changed,0.05485375256976229
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_base_disp_time,0.024130134121465755
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_disp_time,0.027826485361122824
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_condi_disp_time,0.02152249089974334
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_disp_time,0.19321399700756417
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_while_disp_time,0.008868278465940628
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_code_editor_copied,0.01493172188324198
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_control_function_copied,0.013925965967051902
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_creation_copied,0.0026061270720676498
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_usage_copied,0.00029213427327325585
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_1bran_copied,0.004258022792180637
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_2bran_copied,0.0013000123561061182
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_3bran_copied,0.00252125957737697
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_simple_copied,0.04521981950243825
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_0_copied,0.0016910119299510095
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_n_copied,0.0017208981675134302
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_while_simple_copied,0.0037027845533688943
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_pasted,0.03186418869064457
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_open_chest_loc_error,0.03259860444899493
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_loc_error,0.033177002297628565
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_not_allowed_func_error,0.016907859650764676
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_function_param_error,0.055865940116510464
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_too_many_lines_error,0.014781990732750092
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_syntactic_error,0.06290466969511399
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_semantic_error,0.00980772674245557
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_user_stopped,0.01552228870241379
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_executed,0.06744484074429669
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_affect_impl,0.0047456726691982466
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_string_impl,0.004182682415928024
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_simple_impl,0.03650840042087234
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_ctr_fun_used,0.06321390328185827
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_left_ctr_fun_used,0.04745902755108921
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,GA_max_progression,0.06637723008908711
Level1,mean_rate_features_nohelp_nosub,Random Forest,2,EX_rate_speed_changed,0.06890682781998665
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_base_disp_time,0.029583095832783617
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_disp_time,0.0365537680699375
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_condi_disp_time,0.024047679837153155
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_disp_time,0.15398081847282122
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_while_disp_time,0.015189986945908202
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_code_editor_copied,0.013388469565353453
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_control_function_copied,0.012501709012864884
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_creation_copied,0.0023713820255905596
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_modif_copied,0.00020045713673840247
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_usage_copied,0.0003511852652669601
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_1bran_copied,0.00425352712790288
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_2bran_copied,0.0010265101676900218
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_3bran_copied,0.000555468372342903
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_simple_copied,0.055094302664401566
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_0_copied,0.0011009821631643075
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_n_copied,0.00314536155320954
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_while_simple_copied,0.00788096924805361
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_pasted,0.03266407332412627
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_open_chest_loc_error,0.037035901416225724
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_loc_error,0.040431522865158484
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_not_allowed_func_error,0.01308810785319707
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_function_param_error,0.06002168878873695
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_too_many_lines_error,0.015761890839567274
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_syntactic_error,0.0708909774611531
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_semantic_error,0.010101453537046738
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_user_stopped,0.017352908613081086
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_executed,0.06835282881003464
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_affect_impl,0.007181993895456151
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_string_impl,0.000648223880383139
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_simple_impl,0.04233474121204444
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_ctr_fun_used,0.05418625704046574
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_left_ctr_fun_used,0.0527447451708406
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,GA_max_progression,0.0644103023161332
Level1,mean_rate_features_nohelp_nosub,Random Forest,3,EX_rate_speed_changed,0.05156670951516672
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_base_disp_time,0.0231160096695081
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_disp_time,0.03032729968620831
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_condi_disp_time,0.024414316759612132
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_disp_time,0.1814104919376111
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_while_disp_time,0.013617935902312946
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_code_editor_copied,0.01352747369060364
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_control_function_copied,0.011853647928236235
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_creation_copied,0.002175373744779944
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_usage_copied,0.0004786051479364814
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_1bran_copied,0.0008499431821611358
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_2bran_copied,0.00015732197776200608
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_3bran_copied,0.001664794997259521
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_simple_copied,0.05640935478449106
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_counter_0_copied,0.0020767042613083733
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_while_simple_copied,0.008481922047889386
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_pasted,0.03353457479094868
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_open_chest_loc_error,0.028728821014059342
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_loc_error,0.028241345887991567
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_not_allowed_func_error,0.00957542127489042
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_function_param_error,0.058286526371892536
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_too_many_lines_error,0.008827426443875066
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_syntactic_error,0.08788188927071922
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_semantic_error,0.012841304779278686
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_user_stopped,0.010091108297758548
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_executed,0.06765907855784754
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_affect_impl,0.006690608018153836
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_string_impl,0.0018462207443992666
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_simple_impl,0.04086530420772431
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_ctr_fun_used,0.06634032364819101
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_left_ctr_fun_used,0.046357247121435
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,GA_max_progression,0.06440958113751123
Level1,mean_rate_features_nohelp_nosub,Random Forest,4,EX_rate_speed_changed,0.05726202271564328
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_avg_base_disp_time,0.03911749024249914
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_avg_var_disp_time,0.046097108847539064
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_avg_condi_disp_time,0.0401699310918522
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_avg_for_disp_time,0.24330486617789066
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_avg_while_disp_time,0.01863038648347295
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_std_base_disp_time,0.02672576853257259
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_std_condi_disp_time,0.023680541977624665
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_code_editor_copied,0.020099746880528995
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_control_function_copied,0.014691789590883993
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_var_creation_copied,0.0029767890444078165
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_var_usage_copied,0.001382785810352422
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_condi_1bran_copied,0.005353297542528995
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_condi_2bran_copied,0.0004333869207139678
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_condi_3bran_copied,0.002203112837147302
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_for_simple_copied,0.05691223921933081
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_for_counter_0_copied,0.002767177005407235
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_for_counter_n_copied,0.0029606420797305523
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_while_simple_copied,0.00651128434466768
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,CO_rate_pasted,0.052625413854039904
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,EX_avg_user_stopped,0.01150951572398009
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,EX_avg_executed,0.13442470294044245
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,EX_std_executed,0.14403839344638236
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,0,EX_rate_speed_changed,0.10338362940600418
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_avg_base_disp_time,0.035378232512370086
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_avg_var_disp_time,0.057715535399749315
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_avg_condi_disp_time,0.03802496789370744
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_avg_for_disp_time,0.19536452295795287
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_avg_while_disp_time,0.02048360005917918
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_std_base_disp_time,0.030568841583115684
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_std_condi_disp_time,0.025902225568968977
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_std_while_disp_time,0.01069530405763934
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_code_editor_copied,0.024171807768926953
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_control_function_copied,0.015273311517576075
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_var_creation_copied,0.005189719551339236
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_var_usage_copied,0.001231978590985563
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_condi_1bran_copied,0.005056575896080946
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_condi_2bran_copied,0.0009660083491112556
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_condi_3bran_copied,0.0014450021609582694
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_for_simple_copied,0.05582014123665068
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_for_counter_0_copied,0.006180175712462035
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_for_counter_n_copied,0.005967248236362931
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_while_simple_copied,0.009635902227599647
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,CO_rate_pasted,0.06611953009341413
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,EX_avg_user_stopped,0.029958483924264482
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,EX_avg_executed,0.1335717629788722
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,EX_std_executed,0.11913582475322121
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,1,EX_rate_speed_changed,0.10614329696949142
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_avg_base_disp_time,0.03680749765644563
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_avg_var_disp_time,0.044748677959652594
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_avg_condi_disp_time,0.03139959609918612
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_avg_for_disp_time,0.1983343571203532
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_avg_while_disp_time,0.011680918450873982
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_std_base_disp_time,0.024517495635908198
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_std_condi_disp_time,0.01680233874844694
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_std_for_disp_time,0.13572515056959616
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_std_while_disp_time,0.0027889503084600315
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_code_editor_copied,0.02406032849585543
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_control_function_copied,0.015729148646244605
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_var_creation_copied,0.004670692774930609
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_var_usage_copied,0.0006291763851883607
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_condi_1bran_copied,0.005083244126298284
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_condi_2bran_copied,0.00014835858585858587
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_condi_3bran_copied,0.002105528366605943
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_for_simple_copied,0.039959888401658296
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_for_counter_0_copied,0.0028178902233855847
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_for_counter_n_copied,0.0031732316664594778
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_while_simple_copied,0.0019527896902867218
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,CO_rate_pasted,0.0422200025221382
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,EX_avg_user_stopped,0.03090017297207768
Level1,mean_sd_rate_ib_no_sub_content_features_keys,Random Forest,2,EX_avg_executed,0.0921034344924608
